group,file,exists,same_geometry_as_vegetation,nrow,ncol,res_x,res_y,ref_res_x,ref_res_y,origin_x,origin_y,ref_origin_x,ref_origin_y,origin_offset_ref_cells_x,origin_offset_ref_cells_y,xmin,xmax,ymin,ymax,ref_xmin,ref_xmax,ref_ymin,ref_ymax
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/AHM.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/CMD.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/CMD_at.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/CMD_sm.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/CMD_sp.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/CMD_wt.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/DD_0.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/DD_0_at.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/DD_0_sm.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/DD_0_sp.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/DD_0_wt.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/DD_18.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/DD_18_at.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/DD_18_sm.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/DD_18_sp.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/DD_18_wt.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/DD18.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/DD18_at.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/DD18_sm.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/DD18_sp.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/DD18_wt.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/DD5.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/DD5_at.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/DD5_sm.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/DD5_sp.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/DD5_wt.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/EMT.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/Eref.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/Eref_at.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/Eref_sm.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/Eref_sp.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/Eref_wt.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/EXT.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/MAP.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/MAT.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/MCMT.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/MWMT.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
